__typename,tournamentName,id,currentRound,backNine,groupNumber,player_abbreviations,player_abbreviationsAccessibilityText,player_amateur,player_country,player_countryFlag,player_displayName,player_firstName,player_id,player_lastName,player_shortName,player_lineColor,roundScores_0___typename,roundScores_0_complete,roundScores_0_currentHole,roundScores_0_currentRound,roundScores_0_firstNine_holes_0_holeNumber,roundScores_0_firstNine_holes_0_par,roundScores_0_firstNine_holes_0_score,roundScores_0_firstNine_holes_0_sequenceNumber,roundScores_0_firstNine_holes_0_status,roundScores_0_firstNine_holes_0_yardage,roundScores_0_firstNine_holes_0_roundScore,roundScores_0_firstNine_holes_1_holeNumber,roundScores_0_firstNine_holes_1_par,roundScores_0_firstNine_holes_1_score,roundScores_0_firstNine_holes_1_sequenceNumber,roundScores_0_firstNine_holes_1_status,roundScores_0_firstNine_holes_1_yardage,roundScores_0_firstNine_holes_1_roundScore,roundScores_0_firstNine_holes_2_holeNumber,roundScores_0_firstNine_holes_2_par,roundScores_0_firstNine_holes_2_score,roundScores_0_firstNine_holes_2_sequenceNumber,roundScores_0_firstNine_holes_2_status,roundScores_0_firstNine_holes_2_yardage,roundScores_0_firstNine_holes_2_roundScore,roundScores_0_firstNine_holes_3_holeNumber,roundScores_0_firstNine_holes_3_par,roundScores_0_firstNine_holes_3_score,roundScores_0_firstNine_holes_3_sequenceNumber,roundScores_0_firstNine_holes_3_status,roundScores_0_firstNine_holes_3_yardage,roundScores_0_firstNine_holes_3_roundScore,roundScores_0_firstNine_holes_4_holeNumber,roundScores_0_firstNine_holes_4_par,roundScores_0_firstNine_holes_4_score,roundScores_0_firstNine_holes_4_sequenceNumber,roundScores_0_firstNine_holes_4_status,roundScores_0_firstNine_holes_4_yardage,roundScores_0_firstNine_holes_4_roundScore,roundScores_0_firstNine_holes_5_holeNumber,roundScores_0_firstNine_holes_5_par,roundScores_0_firstNine_holes_5_score,roundScores_0_firstNine_holes_5_sequenceNumber,roundScores_0_firstNine_holes_5_status,roundScores_0_firstNine_holes_5_yardage,roundScores_0_firstNine_holes_5_roundScore,roundScores_0_firstNine_holes_6_holeNumber,roundScores_0_firstNine_holes_6_par,roundScores_0_firstNine_holes_6_score,roundScores_0_firstNine_holes_6_sequenceNumber,roundScores_0_firstNine_holes_6_status,roundScores_0_firstNine_holes_6_yardage,roundScores_0_firstNine_holes_6_roundScore,roundScores_0_firstNine_holes_7_holeNumber,roundScores_0_firstNine_holes_7_par,roundScores_0_firstNine_holes_7_score,roundScores_0_firstNine_holes_7_sequenceNumber,roundScores_0_firstNine_holes_7_status,roundScores_0_firstNine_holes_7_yardage,roundScores_0_firstNine_holes_7_roundScore,roundScores_0_firstNine_holes_8_holeNumber,roundScores_0_firstNine_holes_8_par,roundScores_0_firstNine_holes_8_score,roundScores_0_firstNine_holes_8_sequenceNumber,roundScores_0_firstNine_holes_8_status,roundScores_0_firstNine_holes_8_yardage,roundScores_0_firstNine_holes_8_roundScore,roundScores_0_firstNine_totalLabel,roundScores_0_firstNine_parTotal,roundScores_0_firstNine_total,roundScores_0_secondNine_holes_0_holeNumber,roundScores_0_secondNine_holes_0_par,roundScores_0_secondNine_holes_0_score,roundScores_0_secondNine_holes_0_sequenceNumber,roundScores_0_secondNine_holes_0_status,roundScores_0_secondNine_holes_0_yardage,roundScores_0_secondNine_holes_0_roundScore,roundScores_0_secondNine_holes_1_holeNumber,roundScores_0_secondNine_holes_1_par,roundScores_0_secondNine_holes_1_score,roundScores_0_secondNine_holes_1_sequenceNumber,roundScores_0_secondNine_holes_1_status,roundScores_0_secondNine_holes_1_yardage,roundScores_0_secondNine_holes_1_roundScore,roundScores_0_secondNine_holes_2_holeNumber,roundScores_0_secondNine_holes_2_par,roundScores_0_secondNine_holes_2_score,roundScores_0_secondNine_holes_2_sequenceNumber,roundScores_0_secondNine_holes_2_status,roundScores_0_secondNine_holes_2_yardage,roundScores_0_secondNine_holes_2_roundScore,roundScores_0_secondNine_holes_3_holeNumber,roundScores_0_secondNine_holes_3_par,roundScores_0_secondNine_holes_3_score,roundScores_0_secondNine_holes_3_sequenceNumber,roundScores_0_secondNine_holes_3_status,roundScores_0_secondNine_holes_3_yardage,roundScores_0_secondNine_holes_3_roundScore,roundScores_0_secondNine_holes_4_holeNumber,roundScores_0_secondNine_holes_4_par,roundScores_0_secondNine_holes_4_score,roundScores_0_secondNine_holes_4_sequenceNumber,roundScores_0_secondNine_holes_4_status,roundScores_0_secondNine_holes_4_yardage,roundScores_0_secondNine_holes_4_roundScore,roundScores_0_secondNine_holes_5_holeNumber,roundScores_0_secondNine_holes_5_par,roundScores_0_secondNine_holes_5_score,roundScores_0_secondNine_holes_5_sequenceNumber,roundScores_0_secondNine_holes_5_status,roundScores_0_secondNine_holes_5_yardage,roundScores_0_secondNine_holes_5_roundScore,roundScores_0_secondNine_holes_6_holeNumber,roundScores_0_secondNine_holes_6_par,roundScores_0_secondNine_holes_6_score,roundScores_0_secondNine_holes_6_sequenceNumber,roundScores_0_secondNine_holes_6_status,roundScores_0_secondNine_holes_6_yardage,roundScores_0_secondNine_holes_6_roundScore,roundScores_0_secondNine_holes_7_holeNumber,roundScores_0_secondNine_holes_7_par,roundScores_0_secondNine_holes_7_score,roundScores_0_secondNine_holes_7_sequenceNumber,roundScores_0_secondNine_holes_7_status,roundScores_0_secondNine_holes_7_yardage,roundScores_0_secondNine_holes_7_roundScore,roundScores_0_secondNine_holes_8_holeNumber,roundScores_0_secondNine_holes_8_par,roundScores_0_secondNine_holes_8_score,roundScores_0_secondNine_holes_8_sequenceNumber,roundScores_0_secondNine_holes_8_status,roundScores_0_secondNine_holes_8_yardage,roundScores_0_secondNine_holes_8_roundScore,roundScores_0_secondNine_totalLabel,roundScores_0_secondNine_parTotal,roundScores_0_secondNine_total,roundScores_0_roundNumber,roundScores_0_groupNumber,roundScores_0_courseName,roundScores_0_courseId,roundScores_0_parTotal,roundScores_0_total,roundScores_0_scoreToPar,roundScores_0_tourcastURL,roundScores_0_tourcastURLWeb,roundScores_1___typename,roundScores_1_complete,roundScores_1_currentHole,roundScores_1_currentRound,roundScores_1_firstNine_holes_0_holeNumber,roundScores_1_firstNine_holes_0_par,roundScores_1_firstNine_holes_0_score,roundScores_1_firstNine_holes_0_sequenceNumber,roundScores_1_firstNine_holes_0_status,roundScores_1_firstNine_holes_0_yardage,roundScores_1_firstNine_holes_0_roundScore,roundScores_1_firstNine_holes_1_holeNumber,roundScores_1_firstNine_holes_1_par,roundScores_1_firstNine_holes_1_score,roundScores_1_firstNine_holes_1_sequenceNumber,roundScores_1_firstNine_holes_1_status,roundScores_1_firstNine_holes_1_yardage,roundScores_1_firstNine_holes_1_roundScore,roundScores_1_firstNine_holes_2_holeNumber,roundScores_1_firstNine_holes_2_par,roundScores_1_firstNine_holes_2_score,roundScores_1_firstNine_holes_2_sequenceNumber,roundScores_1_firstNine_holes_2_status,roundScores_1_firstNine_holes_2_yardage,roundScores_1_firstNine_holes_2_roundScore,roundScores_1_firstNine_holes_3_holeNumber,roundScores_1_firstNine_holes_3_par,roundScores_1_firstNine_holes_3_score,roundScores_1_firstNine_holes_3_sequenceNumber,roundScores_1_firstNine_holes_3_status,roundScores_1_firstNine_holes_3_yardage,roundScores_1_firstNine_holes_3_roundScore,roundScores_1_firstNine_holes_4_holeNumber,roundScores_1_firstNine_holes_4_par,roundScores_1_firstNine_holes_4_score,roundScores_1_firstNine_holes_4_sequenceNumber,roundScores_1_firstNine_holes_4_status,roundScores_1_firstNine_holes_4_yardage,roundScores_1_firstNine_holes_4_roundScore,roundScores_1_firstNine_holes_5_holeNumber,roundScores_1_firstNine_holes_5_par,roundScores_1_firstNine_holes_5_score,roundScores_1_firstNine_holes_5_sequenceNumber,roundScores_1_firstNine_holes_5_status,roundScores_1_firstNine_holes_5_yardage,roundScores_1_firstNine_holes_5_roundScore,roundScores_1_firstNine_holes_6_holeNumber,roundScores_1_firstNine_holes_6_par,roundScores_1_firstNine_holes_6_score,roundScores_1_firstNine_holes_6_sequenceNumber,roundScores_1_firstNine_holes_6_status,roundScores_1_firstNine_holes_6_yardage,roundScores_1_firstNine_holes_6_roundScore,roundScores_1_firstNine_holes_7_holeNumber,roundScores_1_firstNine_holes_7_par,roundScores_1_firstNine_holes_7_score,roundScores_1_firstNine_holes_7_sequenceNumber,roundScores_1_firstNine_holes_7_status,roundScores_1_firstNine_holes_7_yardage,roundScores_1_firstNine_holes_7_roundScore,roundScores_1_firstNine_holes_8_holeNumber,roundScores_1_firstNine_holes_8_par,roundScores_1_firstNine_holes_8_score,roundScores_1_firstNine_holes_8_sequenceNumber,roundScores_1_firstNine_holes_8_status,roundScores_1_firstNine_holes_8_yardage,roundScores_1_firstNine_holes_8_roundScore,roundScores_1_firstNine_totalLabel,roundScores_1_firstNine_parTotal,roundScores_1_firstNine_total,roundScores_1_secondNine_holes_0_holeNumber,roundScores_1_secondNine_holes_0_par,roundScores_1_secondNine_holes_0_score,roundScores_1_secondNine_holes_0_sequenceNumber,roundScores_1_secondNine_holes_0_status,roundScores_1_secondNine_holes_0_yardage,roundScores_1_secondNine_holes_0_roundScore,roundScores_1_secondNine_holes_1_holeNumber,roundScores_1_secondNine_holes_1_par,roundScores_1_secondNine_holes_1_score,roundScores_1_secondNine_holes_1_sequenceNumber,roundScores_1_secondNine_holes_1_status,roundScores_1_secondNine_holes_1_yardage,roundScores_1_secondNine_holes_1_roundScore,roundScores_1_secondNine_holes_2_holeNumber,roundScores_1_secondNine_holes_2_par,roundScores_1_secondNine_holes_2_score,roundScores_1_secondNine_holes_2_sequenceNumber,roundScores_1_secondNine_holes_2_status,roundScores_1_secondNine_holes_2_yardage,roundScores_1_secondNine_holes_2_roundScore,roundScores_1_secondNine_holes_3_holeNumber,roundScores_1_secondNine_holes_3_par,roundScores_1_secondNine_holes_3_score,roundScores_1_secondNine_holes_3_sequenceNumber,roundScores_1_secondNine_holes_3_status,roundScores_1_secondNine_holes_3_yardage,roundScores_1_secondNine_holes_3_roundScore,roundScores_1_secondNine_holes_4_holeNumber,roundScores_1_secondNine_holes_4_par,roundScores_1_secondNine_holes_4_score,roundScores_1_secondNine_holes_4_sequenceNumber,roundScores_1_secondNine_holes_4_status,roundScores_1_secondNine_holes_4_yardage,roundScores_1_secondNine_holes_4_roundScore,roundScores_1_secondNine_holes_5_holeNumber,roundScores_1_secondNine_holes_5_par,roundScores_1_secondNine_holes_5_score,roundScores_1_secondNine_holes_5_sequenceNumber,roundScores_1_secondNine_holes_5_status,roundScores_1_secondNine_holes_5_yardage,roundScores_1_secondNine_holes_5_roundScore,roundScores_1_secondNine_holes_6_holeNumber,roundScores_1_secondNine_holes_6_par,roundScores_1_secondNine_holes_6_score,roundScores_1_secondNine_holes_6_sequenceNumber,roundScores_1_secondNine_holes_6_status,roundScores_1_secondNine_holes_6_yardage,roundScores_1_secondNine_holes_6_roundScore,roundScores_1_secondNine_holes_7_holeNumber,roundScores_1_secondNine_holes_7_par,roundScores_1_secondNine_holes_7_score,roundScores_1_secondNine_holes_7_sequenceNumber,roundScores_1_secondNine_holes_7_status,roundScores_1_secondNine_holes_7_yardage,roundScores_1_secondNine_holes_7_roundScore,roundScores_1_secondNine_holes_8_holeNumber,roundScores_1_secondNine_holes_8_par,roundScores_1_secondNine_holes_8_score,roundScores_1_secondNine_holes_8_sequenceNumber,roundScores_1_secondNine_holes_8_status,roundScores_1_secondNine_holes_8_yardage,roundScores_1_secondNine_holes_8_roundScore,roundScores_1_secondNine_totalLabel,roundScores_1_secondNine_parTotal,roundScores_1_secondNine_total,roundScores_1_roundNumber,roundScores_1_groupNumber,roundScores_1_courseName,roundScores_1_courseId,roundScores_1_parTotal,roundScores_1_total,roundScores_1_scoreToPar,roundScores_1_tourcastURL,roundScores_1_tourcastURLWeb,roundScores_2___typename,roundScores_2_complete,roundScores_2_currentHole,roundScores_2_currentRound,roundScores_2_firstNine_holes_0_holeNumber,roundScores_2_firstNine_holes_0_par,roundScores_2_firstNine_holes_0_score,roundScores_2_firstNine_holes_0_sequenceNumber,roundScores_2_firstNine_holes_0_status,roundScores_2_firstNine_holes_0_yardage,roundScores_2_firstNine_holes_0_roundScore,roundScores_2_firstNine_holes_1_holeNumber,roundScores_2_firstNine_holes_1_par,roundScores_2_firstNine_holes_1_score,roundScores_2_firstNine_holes_1_sequenceNumber,roundScores_2_firstNine_holes_1_status,roundScores_2_firstNine_holes_1_yardage,roundScores_2_firstNine_holes_1_roundScore,roundScores_2_firstNine_holes_2_holeNumber,roundScores_2_firstNine_holes_2_par,roundScores_2_firstNine_holes_2_score,roundScores_2_firstNine_holes_2_sequenceNumber,roundScores_2_firstNine_holes_2_status,roundScores_2_firstNine_holes_2_yardage,roundScores_2_firstNine_holes_2_roundScore,roundScores_2_firstNine_holes_3_holeNumber,roundScores_2_firstNine_holes_3_par,roundScores_2_firstNine_holes_3_score,roundScores_2_firstNine_holes_3_sequenceNumber,roundScores_2_firstNine_holes_3_status,roundScores_2_firstNine_holes_3_yardage,roundScores_2_firstNine_holes_3_roundScore,roundScores_2_firstNine_holes_4_holeNumber,roundScores_2_firstNine_holes_4_par,roundScores_2_firstNine_holes_4_score,roundScores_2_firstNine_holes_4_sequenceNumber,roundScores_2_firstNine_holes_4_status,roundScores_2_firstNine_holes_4_yardage,roundScores_2_firstNine_holes_4_roundScore,roundScores_2_firstNine_holes_5_holeNumber,roundScores_2_firstNine_holes_5_par,roundScores_2_firstNine_holes_5_score,roundScores_2_firstNine_holes_5_sequenceNumber,roundScores_2_firstNine_holes_5_status,roundScores_2_firstNine_holes_5_yardage,roundScores_2_firstNine_holes_5_roundScore,roundScores_2_firstNine_holes_6_holeNumber,roundScores_2_firstNine_holes_6_par,roundScores_2_firstNine_holes_6_score,roundScores_2_firstNine_holes_6_sequenceNumber,roundScores_2_firstNine_holes_6_status,roundScores_2_firstNine_holes_6_yardage,roundScores_2_firstNine_holes_6_roundScore,roundScores_2_firstNine_holes_7_holeNumber,roundScores_2_firstNine_holes_7_par,roundScores_2_firstNine_holes_7_score,roundScores_2_firstNine_holes_7_sequenceNumber,roundScores_2_firstNine_holes_7_status,roundScores_2_firstNine_holes_7_yardage,roundScores_2_firstNine_holes_7_roundScore,roundScores_2_firstNine_holes_8_holeNumber,roundScores_2_firstNine_holes_8_par,roundScores_2_firstNine_holes_8_score,roundScores_2_firstNine_holes_8_sequenceNumber,roundScores_2_firstNine_holes_8_status,roundScores_2_firstNine_holes_8_yardage,roundScores_2_firstNine_holes_8_roundScore,roundScores_2_firstNine_totalLabel,roundScores_2_firstNine_parTotal,roundScores_2_firstNine_total,roundScores_2_secondNine_holes_0_holeNumber,roundScores_2_secondNine_holes_0_par,roundScores_2_secondNine_holes_0_score,roundScores_2_secondNine_holes_0_sequenceNumber,roundScores_2_secondNine_holes_0_status,roundScores_2_secondNine_holes_0_yardage,roundScores_2_secondNine_holes_0_roundScore,roundScores_2_secondNine_holes_1_holeNumber,roundScores_2_secondNine_holes_1_par,roundScores_2_secondNine_holes_1_score,roundScores_2_secondNine_holes_1_sequenceNumber,roundScores_2_secondNine_holes_1_status,roundScores_2_secondNine_holes_1_yardage,roundScores_2_secondNine_holes_1_roundScore,roundScores_2_secondNine_holes_2_holeNumber,roundScores_2_secondNine_holes_2_par,roundScores_2_secondNine_holes_2_score,roundScores_2_secondNine_holes_2_sequenceNumber,roundScores_2_secondNine_holes_2_status,roundScores_2_secondNine_holes_2_yardage,roundScores_2_secondNine_holes_2_roundScore,roundScores_2_secondNine_holes_3_holeNumber,roundScores_2_secondNine_holes_3_par,roundScores_2_secondNine_holes_3_score,roundScores_2_secondNine_holes_3_sequenceNumber,roundScores_2_secondNine_holes_3_status,roundScores_2_secondNine_holes_3_yardage,roundScores_2_secondNine_holes_3_roundScore,roundScores_2_secondNine_holes_4_holeNumber,roundScores_2_secondNine_holes_4_par,roundScores_2_secondNine_holes_4_score,roundScores_2_secondNine_holes_4_sequenceNumber,roundScores_2_secondNine_holes_4_status,roundScores_2_secondNine_holes_4_yardage,roundScores_2_secondNine_holes_4_roundScore,roundScores_2_secondNine_holes_5_holeNumber,roundScores_2_secondNine_holes_5_par,roundScores_2_secondNine_holes_5_score,roundScores_2_secondNine_holes_5_sequenceNumber,roundScores_2_secondNine_holes_5_status,roundScores_2_secondNine_holes_5_yardage,roundScores_2_secondNine_holes_5_roundScore,roundScores_2_secondNine_holes_6_holeNumber,roundScores_2_secondNine_holes_6_par,roundScores_2_secondNine_holes_6_score,roundScores_2_secondNine_holes_6_sequenceNumber,roundScores_2_secondNine_holes_6_status,roundScores_2_secondNine_holes_6_yardage,roundScores_2_secondNine_holes_6_roundScore,roundScores_2_secondNine_holes_7_holeNumber,roundScores_2_secondNine_holes_7_par,roundScores_2_secondNine_holes_7_score,roundScores_2_secondNine_holes_7_sequenceNumber,roundScores_2_secondNine_holes_7_status,roundScores_2_secondNine_holes_7_yardage,roundScores_2_secondNine_holes_7_roundScore,roundScores_2_secondNine_holes_8_holeNumber,roundScores_2_secondNine_holes_8_par,roundScores_2_secondNine_holes_8_score,roundScores_2_secondNine_holes_8_sequenceNumber,roundScores_2_secondNine_holes_8_status,roundScores_2_secondNine_holes_8_yardage,roundScores_2_secondNine_holes_8_roundScore,roundScores_2_secondNine_totalLabel,roundScores_2_secondNine_parTotal,roundScores_2_secondNine_total,roundScores_2_roundNumber,roundScores_2_groupNumber,roundScores_2_courseName,roundScores_2_courseId,roundScores_2_parTotal,roundScores_2_total,roundScores_2_scoreToPar,roundScores_2_tourcastURL,roundScores_2_tourcastURLWeb,roundScores_3___typename,roundScores_3_complete,roundScores_3_currentHole,roundScores_3_currentRound,roundScores_3_firstNine_holes_0_holeNumber,roundScores_3_firstNine_holes_0_par,roundScores_3_firstNine_holes_0_score,roundScores_3_firstNine_holes_0_sequenceNumber,roundScores_3_firstNine_holes_0_status,roundScores_3_firstNine_holes_0_yardage,roundScores_3_firstNine_holes_0_roundScore,roundScores_3_firstNine_holes_1_holeNumber,roundScores_3_firstNine_holes_1_par,roundScores_3_firstNine_holes_1_score,roundScores_3_firstNine_holes_1_sequenceNumber,roundScores_3_firstNine_holes_1_status,roundScores_3_firstNine_holes_1_yardage,roundScores_3_firstNine_holes_1_roundScore,roundScores_3_firstNine_holes_2_holeNumber,roundScores_3_firstNine_holes_2_par,roundScores_3_firstNine_holes_2_score,roundScores_3_firstNine_holes_2_sequenceNumber,roundScores_3_firstNine_holes_2_status,roundScores_3_firstNine_holes_2_yardage,roundScores_3_firstNine_holes_2_roundScore,roundScores_3_firstNine_holes_3_holeNumber,roundScores_3_firstNine_holes_3_par,roundScores_3_firstNine_holes_3_score,roundScores_3_firstNine_holes_3_sequenceNumber,roundScores_3_firstNine_holes_3_status,roundScores_3_firstNine_holes_3_yardage,roundScores_3_firstNine_holes_3_roundScore,roundScores_3_firstNine_holes_4_holeNumber,roundScores_3_firstNine_holes_4_par,roundScores_3_firstNine_holes_4_score,roundScores_3_firstNine_holes_4_sequenceNumber,roundScores_3_firstNine_holes_4_status,roundScores_3_firstNine_holes_4_yardage,roundScores_3_firstNine_holes_4_roundScore,roundScores_3_firstNine_holes_5_holeNumber,roundScores_3_firstNine_holes_5_par,roundScores_3_firstNine_holes_5_score,roundScores_3_firstNine_holes_5_sequenceNumber,roundScores_3_firstNine_holes_5_status,roundScores_3_firstNine_holes_5_yardage,roundScores_3_firstNine_holes_5_roundScore,roundScores_3_firstNine_holes_6_holeNumber,roundScores_3_firstNine_holes_6_par,roundScores_3_firstNine_holes_6_score,roundScores_3_firstNine_holes_6_sequenceNumber,roundScores_3_firstNine_holes_6_status,roundScores_3_firstNine_holes_6_yardage,roundScores_3_firstNine_holes_6_roundScore,roundScores_3_firstNine_holes_7_holeNumber,roundScores_3_firstNine_holes_7_par,roundScores_3_firstNine_holes_7_score,roundScores_3_firstNine_holes_7_sequenceNumber,roundScores_3_firstNine_holes_7_status,roundScores_3_firstNine_holes_7_yardage,roundScores_3_firstNine_holes_7_roundScore,roundScores_3_firstNine_holes_8_holeNumber,roundScores_3_firstNine_holes_8_par,roundScores_3_firstNine_holes_8_score,roundScores_3_firstNine_holes_8_sequenceNumber,roundScores_3_firstNine_holes_8_status,roundScores_3_firstNine_holes_8_yardage,roundScores_3_firstNine_holes_8_roundScore,roundScores_3_firstNine_totalLabel,roundScores_3_firstNine_parTotal,roundScores_3_firstNine_total,roundScores_3_secondNine_holes_0_holeNumber,roundScores_3_secondNine_holes_0_par,roundScores_3_secondNine_holes_0_score,roundScores_3_secondNine_holes_0_sequenceNumber,roundScores_3_secondNine_holes_0_status,roundScores_3_secondNine_holes_0_yardage,roundScores_3_secondNine_holes_0_roundScore,roundScores_3_secondNine_holes_1_holeNumber,roundScores_3_secondNine_holes_1_par,roundScores_3_secondNine_holes_1_score,roundScores_3_secondNine_holes_1_sequenceNumber,roundScores_3_secondNine_holes_1_status,roundScores_3_secondNine_holes_1_yardage,roundScores_3_secondNine_holes_1_roundScore,roundScores_3_secondNine_holes_2_holeNumber,roundScores_3_secondNine_holes_2_par,roundScores_3_secondNine_holes_2_score,roundScores_3_secondNine_holes_2_sequenceNumber,roundScores_3_secondNine_holes_2_status,roundScores_3_secondNine_holes_2_yardage,roundScores_3_secondNine_holes_2_roundScore,roundScores_3_secondNine_holes_3_holeNumber,roundScores_3_secondNine_holes_3_par,roundScores_3_secondNine_holes_3_score,roundScores_3_secondNine_holes_3_sequenceNumber,roundScores_3_secondNine_holes_3_status,roundScores_3_secondNine_holes_3_yardage,roundScores_3_secondNine_holes_3_roundScore,roundScores_3_secondNine_holes_4_holeNumber,roundScores_3_secondNine_holes_4_par,roundScores_3_secondNine_holes_4_score,roundScores_3_secondNine_holes_4_sequenceNumber,roundScores_3_secondNine_holes_4_status,roundScores_3_secondNine_holes_4_yardage,roundScores_3_secondNine_holes_4_roundScore,roundScores_3_secondNine_holes_5_holeNumber,roundScores_3_secondNine_holes_5_par,roundScores_3_secondNine_holes_5_score,roundScores_3_secondNine_holes_5_sequenceNumber,roundScores_3_secondNine_holes_5_status,roundScores_3_secondNine_holes_5_yardage,roundScores_3_secondNine_holes_5_roundScore,roundScores_3_secondNine_holes_6_holeNumber,roundScores_3_secondNine_holes_6_par,roundScores_3_secondNine_holes_6_score,roundScores_3_secondNine_holes_6_sequenceNumber,roundScores_3_secondNine_holes_6_status,roundScores_3_secondNine_holes_6_yardage,roundScores_3_secondNine_holes_6_roundScore,roundScores_3_secondNine_holes_7_holeNumber,roundScores_3_secondNine_holes_7_par,roundScores_3_secondNine_holes_7_score,roundScores_3_secondNine_holes_7_sequenceNumber,roundScores_3_secondNine_holes_7_status,roundScores_3_secondNine_holes_7_yardage,roundScores_3_secondNine_holes_7_roundScore,roundScores_3_secondNine_holes_8_holeNumber,roundScores_3_secondNine_holes_8_par,roundScores_3_secondNine_holes_8_score,roundScores_3_secondNine_holes_8_sequenceNumber,roundScores_3_secondNine_holes_8_status,roundScores_3_secondNine_holes_8_yardage,roundScores_3_secondNine_holes_8_roundScore,roundScores_3_secondNine_totalLabel,roundScores_3_secondNine_parTotal,roundScores_3_secondNine_total,roundScores_3_roundNumber,roundScores_3_groupNumber,roundScores_3_courseName,roundScores_3_courseId,roundScores_3_parTotal,roundScores_3_total,roundScores_3_scoreToPar,roundScores_3_tourcastURL,roundScores_3_tourcastURLWeb,currentHole,playerState,hideSov
ScorecardV3,Wells Fargo Championship,R2024480-48081,4,False,1,,,False,USA,USA,Xander Schauffele,Xander,48081,Schauffele,"Schauffele, X.",#0084FF,RoundScore,True,9,False,10,5,5,0,PAR,589,E,11,4,3,1,BIRDIE,449,-1,12,4,3,2,BIRDIE,468,-2,13,3,3,3,PAR,216,-2,14,4,3,4,BIRDIE,314,-3,15,5,4,5,BIRDIE,575,-4,16,4,4,6,PAR,528,-4,17,3,2,7,BIRDIE,189,-5,18,4,5,8,BOGEY,476,-4,IN,36,32,1,4,4,9,PAR,485,-4,2,4,4,10,PAR,454,-4,3,4,4,11,PAR,486,-4,4,3,3,12,PAR,168,-4,5,4,4,13,PAR,458,-4,6,3,3,14,PAR,234,-4,7,5,3,15,EAGLE,553,-6,8,4,4,16,PAR,356,-6,9,4,3,17,BIRDIE,486,-7,OUT,35,32,1,15,Quail Hollow Club,872,71,64,-7,https://tourcast.pgatour.com/tourcast.html?id=R2024480&webview=true#/hole-view?round=1&hole=<holeNumber>&cid=872&group=15&pid=48081&gv=no,true,RoundScore,True,18,False,1,4,4,0,PAR,508,E,2,4,4,1,PAR,442,E,3,4,4,2,PAR,475,E,4,3,3,3,PAR,165,E,5,4,3,4,BIRDIE,458,-1,6,3,3,5,PAR,222,-1,7,5,4,6,BIRDIE,531,-2,8,4,3,7,BIRDIE,324,-3,9,4,4,8,PAR,504,-3,OUT,35,32,10,5,4,9,BIRDIE,600,-4,11,4,4,10,PAR,472,-4,12,4,4,11,PAR,462,-4,13,3,2,12,BIRDIE,169,-5,14,4,4,13,PAR,355,-5,15,5,5,14,PAR,591,-5,16,4,4,15,PAR,518,-5,17,3,3,16,PAR,138,-5,18,4,5,17,BOGEY,499,-4,IN,36,35,2,8,Quail Hollow Club,872,71,67,-4,https://tourcast.pgatour.com/tourcast.html?id=R2024480&webview=true#/hole-view?round=2&hole=<holeNumber>&cid=872&group=8&pid=48081&gv=no,true,RoundScore,True,18,False,1,4,4,0,PAR,487,E,2,4,4,1,PAR,460,E,3,4,4,2,PAR,476,E,4,3,3,3,PAR,186,E,5,4,4,4,PAR,436,E,6,3,3,5,PAR,255,E,7,5,4,6,BIRDIE,528,-1,8,4,4,7,PAR,334,-1,9,4,4,8,PAR,508,-1,OUT,35,34,10,5,5,9,PAR,572,-1,11,4,4,10,PAR,473,-1,12,4,5,11,BOGEY,442,E,13,3,3,12,PAR,212,E,14,4,3,13,BIRDIE,318,-1,15,5,5,14,PAR,582,-1,16,4,4,15,PAR,538,-1,17,3,3,16,PAR,191,-1,18,4,4,17,PAR,482,-1,IN,36,36,3,1,Quail Hollow Club,872,71,70,-1,https://tourcast.pgatour.com/tourcast.html?id=R2024480&webview=true#/hole-view?round=3&hole=<holeNumber>&cid=872&group=1&pid=48081&gv=no,true,RoundScore,True,18,True,1,4,4,0,PAR,511,E,2,4,4,1,PAR,464,E,3,4,4,2,PAR,491,E,4,3,3,3,PAR,155,E,5,4,4,4,PAR,441,E,6,3,4,5,BOGEY,191,+1,7,5,3,6,EAGLE,539,-1,8,4,4,7,PAR,334,-1,9,4,4,8,PAR,480,-1,OUT,35,34,10,5,4,9,BIRDIE,593,-2,11,4,4,10,PAR,451,-2,12,4,5,11,BOGEY,466,-1,13,3,4,12,BOGEY,180,E,14,4,4,13,PAR,316,E,15,5,4,14,BIRDIE,565,-1,16,4,5,15,BOGEY,540,E,17,3,3,16,PAR,211,E,18,4,4,17,PAR,505,E,IN,36,37,4,1,Quail Hollow Club,872,71,71,E,https://tourcast.pgatour.com/tourcast.html?id=R2024480&webview=true#/hole-view?round=4&hole=<holeNumber>&cid=872&group=1&pid=48081&gv=no,true,18,COMPLETE,False
